"","sale_head","price","price_sqm","created","floor_size","level_condo","num_bed","num_bath","condo_name","zone","near_lo_type1","near_lo_name1","near_lo_dist1","near_lo_type2","near_lo_name2","near_lo_dist2","near_lo_type3","near_lo_name3","near_lo_dist3","near_lo_type4","near_lo_name4","near_lo_dist4","near_lo_type5","near_lo_name5","near_lo_dist5","near_lo_type6","near_lo_name6","near_lo_dist6","owner","longitude","latitude","list_link"
"1152","OK-C085 2 bedroom for sale, Chapter One, Eco Ratchada-Huaykwang Condo that comes with a common area of 4 rai.","฿5,900,000","(129,159 B./Sq.m.)","Created 2021-04-21 14:16","45.68 Sq.m.","Level 21-50","2 Bedrooms","2 Bedrooms","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","Dakin Lengsuntonsit",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/741233/OK-C085-2-bedroom-for-sale-Chapter-One-Eco-Ratchada-Huaykwang-Condo-that-comes-with-a-common-area.html"
"1153","OK-T021 Condo for sale, near MRT Huai Khwang, 120 meters, Tempo Ratchada.","฿2,550,000","(102,000 B./Sq.m.)","Created 2020-07-31 16:02","25 Sq.m.","Level 4","Studio room","Studio room","Condo The Tempo Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_mall","The Street Ratchada","1.1 Km.","living_mall","Big C Extra Ratchadapisek","1.2 Km.","living_academy","University of the Thai Chamber of Commerce","1.7 Km.","living_mall","CentralPlaza Grand Rama 9","2.5 Km.","living_mall","FortuneTown","2.6 Km.","Dakin Lengsuntonsit",100.575858,13.7791351,"https://www.livinginsider.com/livingdetail_en/535448/OK-T021-Condo-for-sale-near-MRT-Huai-Khwang-120-meters-Tempo-Ratchada.html"
"1154","OK-C079 For Sale Angel Room 2 Bed 50sqm Condo Chateau In Town Ratchada 13","฿3,250,000","(65,000 B./Sq.m.)","Created 2021-01-29 14:31","50 Sq.m.","Level 5-10","2 Bedrooms","2 Bedrooms","Condo Chateau in town Ratchada 13","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.5 Km.","living_transit","MRT Sutthisan","0.9 Km.","living_academy","University of the Thai Chamber of Commerce","1.2 Km.","living_mall","The Street Ratchada","1.4 Km.","living_mall","Big C Extra Ratchadapisek","1.5 Km.","living_hospital","Paolo Memorial Nawamin Hospital","2.5 Km.","Dakin Lengsuntonsit",100.570938,13.7824173,"https://www.livinginsider.com/livingdetail_en/669491/OK-C079-For-Sale-Angel-Room-2-Bed-50sqm-Condo-Chateau-In-Town-Ratchada-13.html"
"1155","Beautiful room for sale, ready to move in. Female owner, Lumpini Ville Cultural Center, 1 bedroom, 35 sqm. Fully furnished, free transfer fee, in the heart of Rama 9-Ratchada, near Huai Khwang MRT, Central Rama 9.","฿2,100,000","(59,255 B./Sq.m.)","Created 2022-11-07 08:40","35.44 Sq.m.","Level 1-4","1 Bedrooms","1 Bedrooms","Condo Lumpini Ville Cultural Center","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","1.3 Km.","living_mall","The Street Ratchada","1.3 Km.","living_mall","Big C Extra Ratchadapisek","1.4 Km.","living_hospital","Piyavate Hospital","2.0 Km.","living_hospital","Rama 9 Hospital","2.4 Km.","living_mall","CentralPlaza Grand Rama 9","2.4 Km.","somchok",100.5836714,13.7714562,"https://www.livinginsider.com/livingdetail_en/1361431/Beautiful-room-for-sale-ready-to-move-in-Female-owner-Lumpini-Ville-Cultural-Center-1-bedroom-3.html"
"1156","YS2354 For Sale City Home Ratchada 10 City Home Ratchada 10 Studio room 1.65 MB","฿1,650,000","(55,000 B./Sq.m.)","Created 2022-11-06 22:43","30 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Condo Supalai City Home Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.4 Km.","living_mall","Big C Extra Ratchadapisek","0.6 Km.","living_transit","MRT Huai Khwang","0.8 Km.","living_transit","MRT Thailand Cultural Center","0.9 Km.","living_mall","CentralPlaza Grand Rama 9","1.8 Km.","living_academy","University of the Thai Chamber of Commerce","1.9 Km.","craphedia",100.5760011,13.7716212,"https://www.livinginsider.com/livingdetail_en/1361254/YS2354-For-Sale-City-Home-Ratchada-10-City-Home-Ratchada-10-Studio-room-1-65-MB.html"
"1157","Urgent sale by owner!!! Condo Emerald Residence Ratchada Emerald residence ratchada near MRT Huai Khwang 600 meters, price 2.2 million","฿2,300,000","(72,993 B./Sq.m.)","Created 2021-11-22 16:59","31.51 Sq.m.","Level 4","1 Bedrooms","1 Bedrooms","Condo Emerald Residence Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.5 Km.","living_mall","The Street Ratchada","0.5 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Thailand Cultural Center","1.0 Km.","living_academy","University of the Thai Chamber of Commerce","1.3 Km.","living_mall","FortuneTown","1.9 Km.","napoleonhill1",100.5716087,13.7751564,"https://www.livinginsider.com/livingdetail_en/948043/Urgent-sale-by-owner-Condo-Emerald-Residence-Ratchada-Emerald-residence-ratchada-near-MRT-Huai-Kh.html"
"1158","Own owner, sell 624 Condolette Ratchada 36 624 Condolette Ratchada 36 1.85 minus, get an agent.","฿1,850,000","(61,667 B./Sq.m.)","Created 2022-11-06 22:12","30 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","624 CondoLette Ratchada 36","Ratchadapisek, Huaikwang, Suttisan","living_academy","Chandrakasem Rajabhat University","0.4 Km.","living_hospital","Paolo Hospital Kaset","1.5 Km.","living_mall","Tesco Lotus Ladprao","1.5 Km.","living_mall","Tesco Lotus Wang Hin","1.5 Km.","living_mall","CentralPlaza Lardprao","1.8 Km.","living_mall","Union Mall","1.9 Km.","craphedia",100.5767494,13.8220973,"https://www.livinginsider.com/livingdetail_en/1361214/Own-owner-sell-624-Condolette-Ratchada-36-624-Condolette-Ratchada-36-1-85-minus-get-an-agent-.html"
"1159","Condo for sale, A SPACE Play, Ratchada - Sutthisan, area 33 sq.m., Sutthisan Winitchai Road, near MRT Sutthisan.","฿1,960,000","(59,394 B./Sq.m.)","Created 2022-11-06 17:59","33 Sq.m.","Level 4","1 Bedrooms","1 Bedrooms","Condo A Space Play Ratchada-Sutthisarn","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.6 Km.","living_hospital","Paolohospital chokchai4","1.6 Km.","living_mall","Big C Supercenter Latphrao","2.5 Km.","living_mall","The Street Ratchada","2.8 Km.","living_mall","Big C Extra Ratchadapisek","3.0 Km.","living_academy","University of the Thai Chamber of Commerce","3.3 Km.","SunnyShop33",100.5890631,13.7896472,"https://www.livinginsider.com/livingdetail_en/1360980/Condo-for-sale-A-SPACE-Play-Ratchada-Sutthisan-area-33-sq-m-Sutthisan-Winitchai-Road-near-MR.html"
"1160","Own owner, sell 624 Condolette Ratchada 36 624 Condolette Ratchada 36 1.85 minus, get an agent.","฿1,850,000","(61,667 B./Sq.m.)","Created 2022-11-06 22:12","30 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","624 CondoLette Ratchada 36","Ratchadapisek, Huaikwang, Suttisan","living_academy","Chandrakasem Rajabhat University","0.4 Km.","living_hospital","Paolo Hospital Kaset","1.5 Km.","living_mall","Tesco Lotus Ladprao","1.5 Km.","living_mall","Tesco Lotus Wang Hin","1.5 Km.","living_mall","CentralPlaza Lardprao","1.8 Km.","living_mall","Union Mall","1.9 Km.","craphedia",100.5767494,13.8220973,"https://www.livinginsider.com/livingdetail_en/1361214/Own-owner-sell-624-Condolette-Ratchada-36-624-Condolette-Ratchada-36-1-85-minus-get-an-agent-.html"
"1161","Condo for sale, A SPACE Play, Ratchada - Sutthisan, area 33 sq.m., Sutthisan Winitchai Road, near MRT Sutthisan.","฿1,960,000","(59,394 B./Sq.m.)","Created 2022-11-06 17:59","33 Sq.m.","Level 4","1 Bedrooms","1 Bedrooms","Condo A Space Play Ratchada-Sutthisarn","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.6 Km.","living_hospital","Paolohospital chokchai4","1.6 Km.","living_mall","Big C Supercenter Latphrao","2.5 Km.","living_mall","The Street Ratchada","2.8 Km.","living_mall","Big C Extra Ratchadapisek","3.0 Km.","living_academy","University of the Thai Chamber of Commerce","3.3 Km.","SunnyShop33",100.5890631,13.7896472,"https://www.livinginsider.com/livingdetail_en/1360980/Condo-for-sale-A-SPACE-Play-Ratchada-Sutthisan-area-33-sq-m-Sutthisan-Winitchai-Road-near-MR.html"
"1162","BNC-209 : Condo for Sale Chapter one Eco (Ratchada-Huay Kwang)","฿2,400,000","(106,195 B./Sq.m.)","Created 2022-11-06 14:19","22.60 Sq.m.","Level 12","Studio room","Studio room","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","Nattheeras",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/1360733/BNC-209-Condo-for-Sale-Chapter-one-Eco-Ratchada-Huay-Kwang.html"
"1163","Thanarat Ratchada Park 36, Building 2A, newly renovated room, equipped with air conditioner, new polished marble, north, with air-conditioning screen in proportion, clear view","฿1,730,000","(36,809 B./Sq.m.)","Created 2022-10-30 22:39","47 Sq.m.","Level 8","2 Bedrooms","2 Bedrooms","Condo Baan Suanthon Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_mall","Tesco Lotus Wang Hin","0.7 Km.","living_academy","Chandrakasem Rajabhat University","1.2 Km.","living_hospital","Paolo Hospital Kaset","1.4 Km.","living_mall","Tesco Lotus Ladprao","2.5 Km.","living_academy","Kasetsart University","2.8 Km.","living_mall","CentralPlaza Lardprao","2.8 Km.","PHRUKpsm",-75.1613997,39.9365413,"https://www.livinginsider.com/livingdetail_en/1351571/Thanarat-Ratchada-Park-36-Building-2A-newly-renovated-room-equipped-with-air-conditioner-new-pol.html"
"1164","🔴 Urgent sale happy condo Ratchada 18, fully furnished, ready to move in.","฿1,390,000","(49,643 B./Sq.m.)","Created 2021-03-02 21:10","28 Sq.m.","Level 1-4","Studio room","Studio room","Happy Condo Ratchada 18","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.4 Km.","living_mall","The Street Ratchada","2.1 Km.","living_hospital","Paolohospital chokchai4","2.3 Km.","living_mall","Big C Extra Ratchadapisek","2.3 Km.","living_academy","University of the Thai Chamber of Commerce","2.8 Km.","living_mall","Big C Supercenter Latphrao","2.9 Km.","realtyu",100.5856449,13.7838221,"https://www.livinginsider.com/livingdetail_en/698186/-Urgent-sale-happy-condo-Ratchada-18-fully-furnished-ready-to-move-in.html"
"1165","Condo for sale Ratchada City 18 near MRT Huai Khwang.","฿1,390,000","(47,931 B./Sq.m.)","Created 2022-11-06 12:16","29 Sq.m.","Level 6","Studio room","Studio room","Condo Ratchada City 18","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","1.4 Km.","living_mall","The Street Ratchada","2.0 Km.","living_mall","Big C Extra Ratchadapisek","2.2 Km.","living_hospital","Paolohospital chokchai4","2.4 Km.","living_academy","University of the Thai Chamber of Commerce","2.7 Km.","living_mall","Big C Supercenter Latphrao","2.9 Km.","Noon Inthira",100.5851821,13.7835207,"https://www.livinginsider.com/livingdetail_en/1360628/Condo-for-sale-Ratchada-City-18-near-MRT-Huai-Khwang-.html"
"1166","Sell ​​​​One Condo Ratchada 19, size 31 sq.m., 200 meters from MRT Ratchadaphisek #mrt Ratchada","฿2,590,000","(83,548 B./Sq.m.)","Created 2022-11-06 10:09","31 Sq.m.","Level 8","1 Bedrooms","1 Bedrooms","Condo One Ratchada - Ladprao","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Ratchadaphisek","0.1 Km.","living_transit","MRT Lad Phrao","0.7 Km.","living_academy","St. John's University","1.9 Km.","living_mall","Union Mall","2.0 Km.","living_academy","Chandrakasem Rajabhat University","2.2 Km.","living_academy","Civil Aviation Training Center","2.2 Km.","Thanawat Tamrongvora...",100.5737516,13.7996904,"https://www.livinginsider.com/livingdetail_en/1360526/Sell-One-Condo-Ratchada-19-size-31-sq-m-200-meters-from-MRT-Ratchadaphisek-mrt-Ratchada.html"
"1167","Condo for sale, Humble Living @ Suparuek, Soi Supharuk, size 27.8 sq.m., sale 1.89 million baht.","฿1,890,000","(67,986 B./Sq.m.)","Created 2022-10-24 22:59","27.80 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Condo Humble Living @ Suppalerk","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.8 Km.","living_transit","MRT Ratchadaphisek","1.2 Km.","living_hospital","Paolohospital chokchai4","2.0 Km.","living_mall","The Street Ratchada","2.5 Km.","living_academy","University of the Thai Chamber of Commerce","2.6 Km.","living_mall","Big C Extra Ratchadapisek","2.7 Km.","Wadee Sabaisabai",100.5814824,13.7913151,"https://www.livinginsider.com/livingdetail_en/1342895/Condo-for-sale-Humble-Living-Suparuek-Soi-Supharuk-size-27-8-sq-m-sale-1-89-million-baht-.html"
"1168","For Sale Metro Luxe Rose Gold Phahol - Sutthisan Nearby BTS Saphan Khwai","฿2,400,000","(85,714 B./Sq.m.)","Created 2022-11-05 23:37","28 Sq.m.","Level 4","1 Bedrooms","1 Bedrooms","Condo Metro Luxe Rose Gold Phahol - Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_academy","University of the Thai Chamber of Commerce","0.9 Km.","living_mall","Big C Supercenter Saphan Kwai","1.0 Km.","living_hospital","Paolo Memorial Nawamin Hospital","1.0 Km.","living_hospital","Paolo Hospital Phaholyothin","1.0 Km.","living_transit","BTS Saphan kwai","1.1 Km.","living_academy","Civil Aviation Training Center","1.6 Km.","Area66",100.5576557,13.7867034,"https://www.livinginsider.com/livingdetail_en/1360320/For-Sale-Metro-Luxe-Rose-Gold-Phahol-Sutthisan-Nearby-BTS-Saphan-Khwai.html"
"1169","For Sale KES Ratchada Nearby MRT Phra Ram 9","฿2,790,000","(84,545 B./Sq.m.)","Created 2022-11-05 23:34","33 Sq.m.","Level 5","1 Bedrooms","1 Bedrooms","Condo KES Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.8 Km.","living_mall","FortuneTown","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_mall","CentralPlaza Grand Rama 9","1.0 Km.","living_mall","The Street Ratchada","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","Area66",100.5627038,13.76657,"https://www.livinginsider.com/livingdetail_en/1360317/For-Sale-KES-Ratchada-Nearby-MRT-Phra-Ram-9.html"
"1170","For Sale KES Ratchada Nearby MRT Phra Ram 9","฿2,850,000","(81,429 B./Sq.m.)","Created 2022-11-05 23:32","35 Sq.m.","Level 5","1 Bedrooms","1 Bedrooms","Condo KES Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.8 Km.","living_mall","FortuneTown","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_mall","CentralPlaza Grand Rama 9","1.0 Km.","living_mall","The Street Ratchada","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","Area66",100.5627038,13.76657,"https://www.livinginsider.com/livingdetail_en/1360316/For-Sale-KES-Ratchada-Nearby-MRT-Phra-Ram-9.html"
"1171","✅ For Sale KES Ratchada Nearby MRT Phra Ram 9","฿2,850,000","(81,429 B./Sq.m.)","Created 2022-11-05 23:21","35 Sq.m.","Level 5","1 Bedrooms","1 Bedrooms","Condo KES Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.8 Km.","living_mall","FortuneTown","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_mall","CentralPlaza Grand Rama 9","1.0 Km.","living_mall","The Street Ratchada","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","Kozy Room",100.5627038,13.76657,"https://www.livinginsider.com/livingdetail_en/1360304/-For-Sale-KES-Ratchada-Nearby-MRT-Phra-Ram-9.html"
"1172","✅ For Sale KES Ratchada Nearby MRT Phra Ram 9","฿2,790,000","(84,545 B./Sq.m.)","Created 2022-11-05 23:19","33 Sq.m.","Level 5","1 Bedrooms","1 Bedrooms","Condo KES Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.8 Km.","living_mall","FortuneTown","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_mall","CentralPlaza Grand Rama 9","1.0 Km.","living_mall","The Street Ratchada","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","Kozy Room",100.5627038,13.76657,"https://www.livinginsider.com/livingdetail_en/1360301/-For-Sale-KES-Ratchada-Nearby-MRT-Phra-Ram-9.html"
"1173","✅ For Sale Metro Luxe Rose Gold Phahol - Sutthisan Nearby BTS Saphan Khwai","฿2,400,000","(85,714 B./Sq.m.)","Created 2022-11-05 23:15","28 Sq.m.","Level 4","1 Bedrooms","1 Bedrooms","Condo Metro Luxe Rose Gold Phahol - Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_academy","University of the Thai Chamber of Commerce","0.9 Km.","living_mall","Big C Supercenter Saphan Kwai","1.0 Km.","living_hospital","Paolo Memorial Nawamin Hospital","1.0 Km.","living_hospital","Paolo Hospital Phaholyothin","1.0 Km.","living_transit","BTS Saphan kwai","1.1 Km.","living_academy","Civil Aviation Training Center","1.6 Km.","Kozy Room",100.5576557,13.7867034,"https://www.livinginsider.com/livingdetail_en/1360297/-For-Sale-Metro-Luxe-Rose-Gold-Phahol-Sutthisan-Nearby-BTS-Saphan-Khwai.html"
"1174","SC1231 Condo for sale Ratchada City 18, Pailin Building, near Huai Khwang MRT.","฿1,550,000","(52,757 B./Sq.m.)","Created 2022-10-24 11:54","29.38 Sq.m.","Level 1-4","Studio room","Studio room","Condo Ratchada City 18","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","1.4 Km.","living_mall","The Street Ratchada","2.0 Km.","living_mall","Big C Extra Ratchadapisek","2.2 Km.","living_hospital","Paolohospital chokchai4","2.4 Km.","living_academy","University of the Thai Chamber of Commerce","2.7 Km.","living_mall","Big C Supercenter Latphrao","2.9 Km.","PotaeProperty",100.5851821,13.7835207,"https://www.livinginsider.com/livingdetail_en/1341966/SC1231-Condo-for-sale-Ratchada-City-18-Pailin-Building-near-Huai-Khwang-MRT-.html"
"1175","SC1197 Condo for sale Ratchada City 18, Pailin Building, near Huai Khwang MRT.","฿1,590,000","(54,118 B./Sq.m.)","Created 2022-09-30 13:51","29.38 Sq.m.","Level 1-4","Studio room","Studio room","Condo Ratchada City 18","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","1.4 Km.","living_mall","The Street Ratchada","2.0 Km.","living_mall","Big C Extra Ratchadapisek","2.2 Km.","living_hospital","Paolohospital chokchai4","2.4 Km.","living_academy","University of the Thai Chamber of Commerce","2.7 Km.","living_mall","Big C Supercenter Latphrao","2.9 Km.","PotaeProperty",100.5851821,13.7835207,"https://www.livinginsider.com/livingdetail_en/1303916/SC1197-Condo-for-sale-Ratchada-City-18-Pailin-Building-near-Huai-Khwang-MRT-.html"
"1176","SC1091 Condo for sale Hi Sutthisan, near MRT Sutthisan.","฿1,990,000","(66,333 B./Sq.m.)","Created 2022-07-16 13:06","30 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Project unknown","Ratchadapisek, Huaikwang, Suttisan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","PotaeProperty",0,0,"https://www.livinginsider.com/livingdetail_en/1193161/SC1091-Condo-for-sale-Hi-Sutthisan-near-MRT-Sutthisan-.html"
"1177","SC1099 Condo for sale Maestro19 Ratchada Vipha 19 near MRT Ratchadaphisek.","฿3,400,000","(100,000 B./Sq.m.)","Created 2022-07-19 15:54","34 Sq.m.","Level 1-4","1 Bedrooms","1 Bedrooms","Condo MAESTRO 19 Ratchada 19 – Vipha","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Ratchadaphisek","0.6 Km.","living_transit","MRT Sutthisan","0.9 Km.","living_academy","Civil Aviation Training Center","1.8 Km.","living_academy","St. John's University","1.8 Km.","living_mall","Union Mall","2.0 Km.","living_academy","University of the Thai Chamber of Commerce","2.2 Km.","PotaeProperty",100.5696123,13.7968367,"https://www.livinginsider.com/livingdetail_en/1197002/SC1099-Condo-for-sale-Maestro19-Ratchada-Vipha-19-near-MRT-Ratchadaphisek-.html"
